pl_name,hostname,pl_letter,pl_bmasse,pl_bmassj,pl_rade,pl_orbper,st_met,st_teff,st_mass,st_rad,disc_year,discoverymethod
"GJ 581 e","GJ 581","e",2.48000000,0.00780295,,3.14810000000,-0.0800,3500.00,0.295000,0.302000,2009,"Radial Velocity"
"GJ 625 b","GJ 625","b",2.82000000,0.00887267,,14.62800000000,-0.3800,3499.00,0.300000,0.310000,2017,"Radial Velocity"
"GJ 649 b","GJ 649","b",81.99972901,0.25800000,,600.10000000000,-0.1500,3734.00,0.510000,0.500000,2009,"Radial Velocity"
"GJ 667 C c","GJ 667 C","c",3.80000000,0.01200000,,28.14000000000,-0.5500,3350.00,0.330000,,2013,"Radial Velocity"
"GJ 667 C e","GJ 667 C","e",2.70000000,0.00800000,,62.24000000000,-0.5500,3350.00,0.330000,,2013,"Radial Velocity"
"GJ 667 C f","GJ 667 C","f",2.70000000,0.00800000,,39.02600000000,-0.5500,3350.00,0.330000,,2013,"Radial Velocity"
"GJ 667 C g","GJ 667 C","g",4.60000000,0.01400000,,256.20000000000,-0.5500,3350.00,0.330000,,2013,"Radial Velocity"
"GJ 674 b","GJ 674","b",11.09000000,0.03500000,,4.69380000000,-0.2800,3600.00,0.350000,,2007,"Radial Velocity"
"GJ 685 b","GJ 685","b",9.00000000,0.02831702,,24.16000000000,-0.1500,3816.00,0.550000,0.540000,2019,"Radial Velocity"
"GJ 720 A b","GJ 720 A","b",13.64000000,0.04291624,,19.46600000000,-0.1400,3837.00,0.570000,0.560000,2021,"Radial Velocity"
"GJ 724 b","GJ 724","b",10.75000000,0.03382328,,5.10128400000,-0.0200,3799.00,0.527100,0.522260,2023,"Radial Velocity"
"GJ 740 b","GJ 740","b",2.96000000,0.00931315,,2.37756000000,0.0800,3913.00,0.580000,0.560000,2021,"Radial Velocity"
"GJ 806 b","GJ 806","b",1.90000000,0.00597807,1.33100000,0.92632370000,-0.2800,3600.00,0.413000,0.414400,2023,"Transit"
"GJ 806 c","GJ 806","c",5.80000000,0.01824884,,6.64064000000,-0.2800,3600.00,0.413000,0.414400,2023,"Radial Velocity"
"GJ 849 b","GJ 849","b",283.82076745,0.89300000,,1925.31000000000,0.0900,3467.00,0.450000,0.450000,2006,"Radial Velocity"
"GJ 849 c","GJ 849","c",314.65012293,0.99000000,,5990.00000000000,0.0900,3467.00,0.450000,0.450000,2014,"Radial Velocity"
"GJ 86 b","GJ 86","b",1404.80860000,4.42000000,,15.76491000000,-0.2200,5182.00,0.930000,0.770000,1999,"Radial Velocity"
"GJ 887 b","GJ 887","b",3.90000000,0.01227077,,9.26190000000,-0.0600,3688.00,0.495000,0.468000,2020,"Radial Velocity"
"GJ 887 c","GJ 887","c",6.50000000,0.02045129,,21.78400000000,-0.0600,3688.00,0.495000,0.468000,2020,"Radial Velocity"
"GJ 887 d","GJ 887","d",6.10000000,0.01919275,,50.77000000000,-0.0600,3688.00,0.495000,0.468000,2026,"Radial Velocity"
"GJ 887 e","GJ 887","e",1.46000000,0.00459367,,4.42490000000,-0.0600,3688.00,0.495000,0.468000,2026,"Radial Velocity"
"GJ 900 b","GJ 900 A","b",3496.11247700,11.00000000,,,-0.6300,,1.080000,,2024,"Imaging"
"GJ 9066 c","GJ 9066","c",66.74396547,0.21000000,,771.36000000000,-0.1300,3154.00,0.150000,0.164000,2020,"Radial Velocity"
"GJ 96 b","GJ 96","b",19.66000000,0.06185697,,73.94000000000,0.1400,3785.00,0.600000,,2018,"Radial Velocity"
"GJ 9689 b","GJ 9689","b",9.65000000,0.03036230,,18.27000000000,0.0500,3836.00,0.590000,0.570000,2020,"Radial Velocity"
"GJ 9773 b","GJ 9773","b",172.58082500,0.54300000,,2965.00000000000,-0.2000,3528.00,0.358000,0.362000,2025,"Radial Velocity"
"GJ 9827 b","GJ 9827","b",4.28000000,0.01346639,1.44000000,1.20897400000,-0.2900,4236.00,0.620000,0.580000,2017,"Transit"
"GJ 9827 c","GJ 9827","c",1.86000000,0.00585221,1.13000000,3.64810300000,-0.2900,4236.00,0.620000,0.580000,2017,"Transit"
"GJ 9827 d","GJ 9827","d",3.02000000,0.00950198,1.98000000,6.20183000000,-0.2900,4236.00,0.620000,0.580000,2017,"Transit"
"GPX-1 b","GPX-1","b",6261.21961790,19.70000000,16.47720163,1.74457900000,0.3500,7000.00,1.680000,1.560000,2021,"Transit"
"GU Psc b","GU Psc","b",3591.30000000,11.30000000,14.17900000,,0.1000,,0.325000,,2014,"Imaging"
"Gaia-4 b","Gaia-4","b",3750.37520260,11.80000000,,571.30000000000,0.0500,4034.00,0.644000,0.624000,2025,"Astrometry"
"Gaia-5 b","Gaia-5","b",6633.07885409,20.87000000,,358.62000000000,-0.1800,3447.00,0.339000,0.345000,2025,"Astrometry"
"Gl 378 b","Gl 378","b",13.02000000,0.04096530,,3.82200000000,0.0600,3879.00,0.560000,0.560000,2019,"Radial Velocity"
"Gl 410 b","Gl 410","b",8.40000000,0.02642936,,6.02000000000,0.0500,3842.00,0.550000,0.543000,2025,"Radial Velocity"
"Gl 49 b","Gl 49","b",5.63000000,0.01771387,,13.85080000000,0.1300,3805.00,0.515000,0.511000,2019,"Radial Velocity"
"Gl 686 b","Gl 686","b",6.62400000,0.02084133,,15.53000000000,-0.2300,3656.00,0.426000,0.427000,2018,"Radial Velocity"
"Gl 725 A b","Gl 725 A","b",2.78000000,0.00874686,,11.22010000000,-0.1900,3433.00,0.330000,0.351000,2025,"Radial Velocity"
"Gl 725 B c","Gl 725 B","c",3.40000000,0.01069760,,37.90000000000,-0.2800,3379.00,0.250000,0.280000,2026,"Radial Velocity"
"Gliese 12 b","Gliese 12","b",0.95000000,0.00298903,0.93000000,12.76141800000,-0.2400,3328.00,0.255000,0.265000,2024,"Transit"
"HAT-P-1 b","HAT-P-1","b",166.86075000,0.52500000,14.78467100,4.46529976000,0.1300,5980.00,1.151000,1.174000,2006,"Transit"
"HAT-P-12 b","HAT-P-12","b",67.05900000,0.21100000,10.74900000,3.21305980000,-0.2900,4650.00,0.733000,0.701000,2009,"Transit"
"HAT-P-14 b","HAT-P-14","b",1093.33520000,3.44000000,15.91678000,4.62767000000,0.1100,6600.00,2.650000,1.820000,2010,"Transit"
"HAT-P-15 b","HAT-P-15","b",616.59020000,1.94000000,11.88154000,10.86350000000,0.2200,5568.00,1.000000,1.070000,2010,"Transit"
"HAT-P-17 b","HAT-P-17","b",184.34140000,0.58000000,11.76945000,10.33852000000,0.0000,5246.00,0.990000,0.870000,2012,"Transit"
"HAT-P-17 c","HAT-P-17","c",1080.60000000,3.40000000,,5584.00000000000,0.0512,5336.96,0.920000,0.838682,2012,"Radial Velocity"
"HAT-P-19 b","HAT-P-19","b",88.03846874,0.27700000,11.29865255,4.00878322000,0.1660,4962.00,0.807000,0.773000,2010,"Transit"
"HAT-P-2 b","HAT-P-2","b",2739.69460000,8.62000000,,5.63351580000,0.1800,6380.00,1.330000,1.390000,2007,"Transit"
"HAT-P-20 b","HAT-P-20","b",2302.89900000,7.24600000,9.71800000,2.87531700000,0.3500,4595.00,0.756000,0.694000,2010,"Transit"
"HAT-P-21 b","HAT-P-21","b",1547.83210000,4.87000000,12.44199000,4.12448000000,0.0100,5588.00,1.240000,1.210000,2010,"Transit"
"HAT-P-22 b","HAT-P-22","b",785.04010000,2.47000000,12.89035000,3.21222000000,0.2400,5302.00,1.130000,1.110000,2010,"Transit"
"HAT-P-23 b","HAT-P-23","b",664.23700000,2.09000000,15.33400000,1.21288400000,0.1500,5905.00,1.130000,1.203000,2010,"Transit"
"HAT-P-24 b","HAT-P-24","b",238.37250000,0.75000000,14.57170000,3.35524000000,-0.1600,6373.00,1.370000,1.380000,2010,"Transit"
"HAT-P-25 b","HAT-P-25","b",180.84527000,0.56900000,12.72221500,3.65281514000,0.2940,5519.00,1.012000,0.919000,2012,"Transit"
"HAT-P-26 b","HAT-P-26","b",22.24810000,0.07000000,7.06167000,4.23452000000,-0.0400,5079.00,1.120000,0.870000,2010,"Transit"
"HAT-P-27 b","HAT-P-27","b",197.05000000,0.62000000,11.43000000,3.03957700000,0.3000,5316.00,0.916000,0.864673,2011,"Transit"
"HAT-P-28 b","HAT-P-28","b",198.95300000,0.62600000,13.58500000,3.25721500000,0.1200,5680.00,1.025000,1.103000,2011,"Transit"
"HAT-P-29 b","HAT-P-29","b",279.69040000,0.88000000,13.11453000,5.72319000000,0.2100,6087.00,1.450000,1.300000,2011,"Transit"
"HAT-P-3 b","HAT-P-3","b",206.58950000,0.65000000,10.53646000,2.89970000000,0.2700,5185.00,1.060000,0.870000,2007,"Transit"
"HAT-P-30 b","HAT-P-30","b",263.79890000,0.83000000,16.14096000,2.81060000000,0.1300,6304.00,1.550000,1.310000,2011,"Transit"
"HAT-P-31 b","HAT-P-31","b",721.47410000,2.27000000,12.21781000,5.00542000000,0.1500,6065.00,1.310000,1.390000,2011,"Transit"
"HAT-P-32 b","HAT-P-32","b",216.12440000,0.68000000,22.19382000,2.15000820000,-0.1600,6001.00,1.132000,1.367000,2011,"Transit"
"HAT-P-33 b","HAT-P-33","b",292.40360000,0.92000000,20.73665000,3.47447000000,0.0500,6446.00,1.820000,1.790000,2011,"Transit"
"HAT-P-34 b","HAT-P-34","b",1058.37390000,3.33000000,13.41717300,5.45265400000,0.2200,6442.00,1.392000,1.530000,2011,"Transit"
"HAT-P-35 b","HAT-P-35","b",335.62848000,1.05600000,14.93038800,3.64670600000,0.1100,6096.00,1.236000,1.435000,2011,"Transit"
"HAT-P-37 b","HAT-P-37","b",371.52800000,1.16900000,13.20400000,2.79743600000,0.0300,5500.00,0.929000,0.877000,2011,"Transit"
"HAT-P-38 b","HAT-P-38","b",84.85700000,0.26700000,9.24700000,4.64038200000,0.0600,5330.00,0.886000,0.923000,2012,"Transit"
"HAT-P-39 b","HAT-P-39","b",190.37200000,0.59900000,17.60900000,3.54387000000,0.1900,6430.00,1.404000,1.625000,2012,"Transit"
"HAT-P-40 b","HAT-P-40","b",152.55840000,0.48000000,17.03768000,4.45724000000,0.2200,6080.00,1.030000,1.940000,2012,"Transit"
"HAT-P-41 b","HAT-P-41","b",378.21770000,1.19000000,22.97845000,2.69405000000,0.2100,6390.00,2.560000,2.050000,2012,"Transit"
"HAT-P-42 b","HAT-P-42","b",331.80100000,1.04400000,14.34800000,4.64187800000,0.2700,5743.00,1.178000,1.530000,2012,"Transit"
"HAT-P-44 b","HAT-P-44","b",111.87100000,0.35200000,13.92200000,4.30121900000,0.3300,5295.00,0.942000,0.949000,2014,"Transit"
"HAT-P-44 c","HAT-P-44","c",1271.30000000,4.00000000,,872.20000000000,0.3300,5295.00,0.942000,0.949000,2014,"Radial Velocity"
"HAT-P-45 b","HAT-P-45","b",283.49200000,0.89200000,15.98400000,3.12899200000,0.0700,6330.00,1.259000,1.319000,2014,"Transit"
"HAT-P-46 b","HAT-P-46","b",156.68400000,0.49300000,14.39200000,4.46312900000,0.3000,6120.00,1.284000,1.396000,2014,"Transit"
"HAT-P-49 b","HAT-P-49","b",699.22600000,2.20000000,17.82231000,2.69155000000,0.0700,6820.00,2.220000,2.060000,2014,"Transit"
"HAT-P-5 b","HAT-P-5","b",311.47340000,0.98000000,13.56289000,2.78849000000,0.2400,5960.00,1.040000,1.120000,2007,"Transit"
"HAT-P-50 b","HAT-P-50","b",429.07050000,1.35000000,14.43719200,3.12201090000,-0.1800,6280.00,1.273000,1.698000,2015,"Transit"
"HAT-P-51 b","HAT-P-51","b",97.57332095,0.30700000,13.50682174,4.21802091000,0.3020,5453.00,0.961000,0.995000,2015,"Transit"
"HAT-P-52 b","HAT-P-52","b",259.98494000,0.81800000,11.30988100,2.75359530000,0.2800,5131.00,0.887000,0.893000,2015,"Transit"
"HAT-P-53 b","HAT-P-53","b",471.65972000,1.48400000,14.77346200,1.96162410000,0.0000,5956.00,1.093000,1.209000,2015,"Transit"
"HAT-P-54 b","HAT-P-54","b",241.55080000,0.76000000,10.58129600,3.79984700000,-0.1270,4390.00,0.645000,0.617000,2015,"Transit"
"HAT-P-55 b","HAT-P-55","b",189.42573057,0.59600000,14.84069045,3.58523130000,0.0030,5804.00,1.028000,1.105000,2015,"Transit"
"HAT-P-56 b","HAT-P-56","b",734.18730000,2.31000000,16.92559000,2.79083000000,0.0000,6566.00,1.420000,1.470000,2015,"Transit"
"HAT-P-57 b","HAT-P-57","b",448.14030000,1.41000000,19.50366000,2.46530000000,-0.2500,6330.00,2.770000,1.850000,2015,"Transit"
"HAT-P-58 b","HAT-P-58","b",118.23216740,0.37200000,14.93036229,4.01383790000,-0.2240,6078.00,1.031000,1.530000,2021,"Transit"
"HAT-P-59 b","HAT-P-59","b",489.45574678,1.54000000,12.58768533,4.14197710000,0.2170,5678.00,1.008000,1.103800,2021,"Transit"
"HAT-P-6 b","HAT-P-6","b",419.53560000,1.32000000,16.58932000,3.85298000000,-0.1300,6570.00,1.790000,1.620000,2007,"Transit"
"HAT-P-60 b","HAT-P-60","b",182.43350562,0.57400000,18.28184752,4.79478130000,0.0370,6212.00,1.435000,2.197000,2021,"Transit"
"HAT-P-61 b","HAT-P-61","b",335.94462620,1.05700000,10.07687365,1.90231289000,0.1940,5587.00,1.004000,0.938000,2021,"Transit"
"HAT-P-62 b","HAT-P-62","b",241.86741773,0.76100000,12.02723629,2.64532350000,0.4140,5629.00,1.023000,1.170000,2021,"Transit"
"HAT-P-63 b","HAT-P-63","b",195.14664190,0.61400000,12.54284940,3.37772800000,0.2510,5400.00,0.925000,0.966100,2021,"Transit"
"HAT-P-64 b","HAT-P-64","b",184.34047606,0.58000000,19.08889413,4.00723200000,-0.1130,6457.00,1.298000,1.735000,2021,"Transit"
"HAT-P-65 b","HAT-P-65","b",176.07693748,0.55400000,18.05766791,2.60544751000,0.2080,5872.00,1.297000,1.666000,2016,"Transit"
"HAT-P-66 b","HAT-P-66","b",248.86089000,0.78300000,17.82231000,2.97208600000,0.0350,6002.00,1.255000,1.881000,2016,"Transit"
"HAT-P-67 b","HAT-P-67","b",143.02278315,0.45000000,23.98721870,4.81010690000,0.1400,6640.00,1.730000,2.620000,2017,"Transit"
"HAT-P-68 b","HAT-P-68","b",230.10892000,0.72400000,12.01604800,2.29840551000,-0.0590,4508.00,0.678500,0.670100,2020,"Transit"
"HAT-P-69 b","HAT-P-69","b",1137.83140000,3.58000000,18.78628400,4.78694910000,-0.0690,7394.00,1.648000,1.926000,2019,"Transit"
"HAT-P-7 b","HAT-P-7","b",584.80720000,1.84000000,16.92559000,2.20474000000,0.2600,6389.00,1.560000,2.000000,2008,"Transit"
"HAT-P-70 b","HAT-P-70","b",2154.88740000,6.78000000,20.96083000,2.74432452000,-0.0590,8450.00,1.890000,1.858000,2019,"Transit"
"HAT-P-8 b","HAT-P-8","b",406.82240000,1.28000000,15.69260000,3.07634000000,0.0100,6200.00,1.270000,1.570000,2008,"Transit"
"HAT-P-9 b","HAT-P-9","b",238.05467000,0.74900000,15.61413700,3.92281072000,0.1200,6350.00,1.281000,1.338000,2008,"Transit"
"HATS-1 b","HATS-1","b",589.55000000,1.85500000,14.59400000,3.44645900000,-0.0600,5870.00,0.986000,1.038000,2012,"Transit"
"HATS-10 b","HATS-10","b",167.17858000,0.52600000,10.86152100,3.31284600000,0.1500,5880.00,1.101000,1.105000,2015,"Transit"
"HATS-13 b","HATS-13","b",172.58169000,0.54300000,13.58530800,3.04404990000,0.0500,5523.00,0.962000,0.887000,2015,"Transit"
"HATS-14 b","HATS-14","b",340.39593000,1.07100000,11.64615100,2.76676410000,0.3300,5346.00,0.967000,0.933000,2015,"Transit"
"HATS-15 b","HATS-15","b",689.69110000,2.17000000,12.38594500,1.74748753000,0.0000,5311.00,0.871000,0.922000,2016,"Transit"
"HATS-16 b","HATS-16","b",1039.30410000,3.27000000,14.57170000,2.68650200000,-0.1000,5738.00,0.970000,1.238000,2016,"Transit"
"HATS-17 b","HATS-17","b",425.25654000,1.33800000,8.70939300,16.25461100000,0.3000,5846.00,1.131000,1.091000,2016,"Transit"
"HATS-22 b","HATS-22","b",870.85420000,2.74000000,10.68217700,4.72281240000,0.0000,4803.00,0.759000,0.689000,2017,"Transit"
"HATS-23 b","HATS-23","b",467.21010000,1.47000000,20.84874000,2.16051560000,0.2800,5780.00,1.121000,1.199000,2017,"Transit"
"HATS-24 b","HATS-24","b",718.29580000,2.26000000,15.63655500,1.34849780000,-0.2290,6125.00,1.070000,1.120000,2017,"Transit"
"HATS-25 b","HATS-25","b",194.82979000,0.61300000,14.12334000,4.29864320000,0.0200,5715.00,0.994000,1.107000,2016,"Transit"
"HATS-26 b","HATS-26","b",206.58950000,0.65000000,19.61575000,3.30238810000,-0.0200,6071.00,1.299000,2.040000,2016,"Transit"
"HATS-27 b","HATS-27","b",168.44990000,0.53000000,16.81350000,4.63703800000,0.0900,6438.00,1.415000,1.740000,2016,"Transit"
"HATS-28 b","HATS-28","b",213.58176000,0.67200000,13.38354600,3.18107810000,0.0100,5498.00,0.929000,0.922000,2016,"Transit"
"HATS-29 b","HATS-29","b",207.54299000,0.65300000,14.02245900,4.60587490000,0.1600,5670.00,1.032000,1.073000,2016,"Transit"
"HATS-3 b","HATS-3","b",340.38200000,1.07100000,15.48000000,3.54785100000,-0.1570,6351.00,1.209000,1.404000,2013,"Transit"
"HATS-30 b","HATS-30","b",224.38798000,0.70600000,13.17057500,3.17435160000,0.0600,5943.00,1.093000,1.061000,2016,"Transit"
"HATS-31 b","HATS-31","b",279.69040000,0.88000000,18.38276000,3.37796000000,0.0000,6050.00,1.275000,1.870000,2016,"Transit"
"HATS-32 b","HATS-32","b",292.40360000,0.92000000,14.00004100,2.81265480000,0.3900,5700.00,1.099000,1.097000,2016,"Transit"
"HATS-33 b","HATS-33","b",378.85336000,1.19200000,13.78707000,2.54955510000,0.2900,5659.00,1.062000,1.022000,2016,"Transit"
"HATS-34 b","HATS-34","b",299.07803000,0.94100000,16.02887000,2.10616070000,0.2500,5380.00,0.955000,0.980000,2016,"Transit"
"HATS-35 b","HATS-35","b",388.38826000,1.22200000,16.40997600,1.82099930000,0.2100,6300.00,1.317000,1.433000,2016,"Transit"
"HATS-37 A b","HATS-37 A","b",31.46517000,0.09900000,6.79265400,4.33153660000,0.0510,5326.00,0.843000,0.877000,2020,"Transit"
"HATS-38 b","HATS-38","b",23.51942000,0.07400000,6.88232600,4.37502100000,-0.1020,5732.00,0.890000,1.105000,2020,"Transit"
"HATS-39 b","HATS-39","b",200.23290000,0.63000000,17.59813000,4.57763480000,0.0000,6572.00,1.379000,1.621000,2018,"Transit"
"HATS-4 b","HATS-4","b",420.47100000,1.32300000,11.43300000,2.51672900000,0.4300,5403.00,1.001000,0.925000,2014,"Transit"
"HATS-40 b","HATS-40","b",505.34970000,1.59000000,17.71022000,3.26427360000,0.0100,6460.00,1.561000,2.260000,2018,"Transit"
"HATS-41 b","HATS-41","b",3082.95100000,9.70000000,14.90797000,4.19364900000,0.4700,6424.00,1.496000,1.710000,2018,"Transit"
"HATS-42 b","HATS-42","b",597.52040000,1.88000000,15.69260000,2.29210200000,0.2200,6060.00,1.273000,1.480000,2018,"Transit"
"HATS-43 b","HATS-43","b",82.95363000,0.26100000,13.22662000,4.38884970000,0.0500,5099.00,0.837000,0.812000,2018,"Transit"
"HATS-44 b","HATS-44","b",177.98480000,0.56000000,11.96000300,2.74390040000,0.3200,5080.00,0.860000,0.847000,2018,"Transit"
"HATS-45 b","HATS-45","b",222.48100000,0.70000000,14.41477400,4.18762440000,0.0200,6450.00,1.272000,1.315000,2018,"Transit"
"HATS-46 b","HATS-46","b",54.98459000,0.17300000,10.12172700,4.74237290000,-0.0600,5495.00,0.917000,0.853000,2018,"Transit"
"HATS-47 b","HATS-47","b",117.27927000,0.36900000,12.52045300,3.92280380000,-0.1130,4512.00,0.674000,0.656400,2020,"Transit"
"HATS-48 A b","HATS-48 A","b",77.23269000,0.24300000,8.96720000,3.13166660000,0.1860,4546.00,0.727900,0.715200,2020,"Transit"
"HATS-49 b","HATS-49","b",112.19399000,0.35300000,8.57488500,4.14804670000,0.2080,4405.00,0.713300,0.697700,2020,"Transit"
"HATS-5 b","HATS-5","b",75.32300000,0.23700000,10.22300000,4.76338700000,0.1900,5304.00,0.936000,0.871000,2014,"Transit"
"HATS-54 b","HATS-54","b",239.32479047,0.75300000,11.37711541,2.54417650000,0.3700,5621.00,1.050000,1.230000,2019,"Transit"
"HATS-55 b","HATS-55","b",292.72143000,0.92100000,14.02245900,4.20420010000,0.1080,6214.00,1.195500,1.126000,2019,"Transit"
"HATS-56 b","HATS-56","b",191.33366000,0.60200000,18.92079200,4.32479900000,0.1900,6536.00,1.573000,2.201000,2019,"Transit"
"HATS-57 b","HATS-57","b",1000.21101000,3.14700000,12.76705100,2.35062100000,0.2680,5587.00,1.026000,0.960000,2019,"Transit"
"HATS-59 b","HATS-59","b",256.17098000,0.80600000,12.62133400,5.41608100000,0.1800,5670.00,1.038000,1.036000,2018,"Transit"
"HATS-59 c","HATS-59","c",4036.44100000,12.70000000,,1422.00000000000,0.1800,5670.00,1.038000,1.036000,2018,"Radial Velocity"
"HATS-6 b","HATS-6","b",101.38777000,0.31900000,11.18658200,3.32527250000,0.2000,3724.00,0.574000,0.570000,2015,"Transit"
"HATS-60 b","HATS-60","b",210.40346000,0.66200000,12.92397700,3.56082900000,0.3350,5688.00,1.097000,1.460000,2018,"Transit"
"HATS-61 b","HATS-61","b",1080.62200000,3.40000000,13.39475500,7.81795300000,0.2470,5542.00,1.076000,1.664000,2018,"Transit"
"HATS-62 b","HATS-62","b",56.89157000,0.17900000,11.82549500,3.27688370000,0.1330,5416.00,0.896000,0.933000,2018,"Transit"
"HATS-63 b","HATS-63","b",305.11680000,0.96000000,13.52926300,3.05665270000,0.0810,5627.00,0.931000,1.070000,2018,"Transit"
"HATS-64 b","HATS-64","b",305.11680000,0.96000000,18.81991100,4.90889700000,0.2200,6554.00,1.564000,2.113000,2018,"Transit"
"HATS-65 b","HATS-65","b",260.93843000,0.82100000,16.82470900,3.10516100000,0.1990,6277.00,1.257000,1.310000,2018,"Transit"
"HATS-66 b","HATS-66","b",1694.03390000,5.33000000,15.81589900,3.14143910000,-0.0170,6626.00,1.411000,1.841000,2018,"Transit"
"HATS-67 b","HATS-67","b",460.85350000,1.45000000,18.88716500,1.60917880000,0.3320,6594.00,1.435000,1.441000,2018,"Transit"
"HATS-68 b","HATS-68","b",410.00070000,1.29000000,13.80948800,3.58622020000,0.2100,6147.00,1.351000,1.748000,2018,"Transit"
"HATS-69 b","HATS-69","b",183.38791000,0.57700000,10.59250500,2.22525770000,0.3770,5137.00,0.892000,0.878500,2018,"Transit"
"HATS-7 b","HATS-7","b",38.13960000,0.12000000,6.31066700,3.18531500000,0.2500,4985.00,0.849000,0.815000,2015,"Transit"
"HATS-70 b","HATS-70","b",4100.00700000,12.90000000,15.51325600,1.88823780000,0.0410,7930.00,1.780000,1.881000,2019,"Transit"
"HATS-71 b","HATS-71","b",117.59710000,0.37000000,11.47801600,3.79552020000,0.1700,3405.00,0.486100,0.478300,2020,"Transit"
"HATS-72 b","HATS-72","b",39.85588200,0.12540000,8.09738160,7.32794740000,0.0990,4656.10,0.731100,0.721400,2020,"Transit"
"HATS-74 A b","HATS-74 A","b",464.02947422,1.46000000,11.56766808,1.73185606000,0.5140,3776.90,0.601000,0.575800,2021,"Transit"
"HATS-75 b","HATS-75","b",156.05374784,0.49100000,9.90873894,2.78865560000,0.5220,3790.40,0.601700,0.584800,2021,"Transit"
"HATS-76 b","HATS-76","b",835.57088200,2.62900000,12.09449018,1.94164230000,0.3220,4016.00,0.662000,0.625900,2021,"Transit"
"HATS-77 b","HATS-77","b",436.69623122,1.37400000,13.05846252,3.08762620000,0.2530,4071.00,0.655000,0.642800,2021,"Transit"
"HATS-8 b","HATS-8","b",43.86054000,0.13800000,9.78545700,3.58389300000,0.2100,5679.00,1.056000,1.086000,2015,"Transit"
"HD 100508 b","HD 100508","b",381.39408840,1.20000000,,5681.00000000000,0.3300,5419.00,0.940000,,2026,"Radial Velocity"
"HD 100655 b","HD 100655","b",511.70630000,1.61000000,,157.57001000000,0.0700,4891.00,2.280000,10.060000,2011,"Radial Velocity"
"HD 10180 c","HD 10180","c",13.22172800,0.04160000,,5.75969000000,0.0800,5911.00,1.060000,1.109000,2010,"Radial Velocity"
"HD 10180 d","HD 10180","d",12.01397400,0.03780000,,16.35700000000,0.0800,5911.00,1.060000,1.109000,2010,"Radial Velocity"
"HD 10180 e","HD 10180","e",25.58531500,0.08050000,,49.74800000000,0.0800,5911.00,1.060000,1.109000,2010,"Radial Velocity"
"HD 10180 f","HD 10180","f",22.94732600,0.07220000,,122.74400000000,0.0800,5911.00,1.060000,1.109000,2010,"Radial Velocity"
"HD 10180 g","HD 10180","g",23.26515600,0.07320000,,604.67000000000,0.0800,5911.00,1.060000,1.109000,2010,"Radial Velocity"
"HD 10180 h","HD 10180","h",65.66367800,0.20660000,,2205.00000000000,0.0800,5911.00,1.060000,1.109000,2010,"Radial Velocity"
